iteration,p0_avg_rock,p0_avg_paper,p0_avg_scissors,p1_avg_rock,p1_avg_paper,p1_avg_scissors,p0_best_response,p1_best_response,full_exploitability
1464,0.341297,0.329010,0.329693,0.341297,0.329010,0.329693,1,1,1.160410e-02
1465,0.341064,0.329468,0.329468,0.341064,0.329468,0.329468,1,1,1.159618e-02
1466,0.340832,0.329925,0.329243,0.340832,0.329925,0.329243,1,1,1.158828e-02
1467,0.340599,0.330381,0.329019,0.340599,0.330381,0.329019,1,1,1.158038e-02
1468,0.340368,0.330837,0.328795,0.340368,0.330837,0.328795,1,1,1.157250e-02
1469,0.340136,0.331293,0.328571,0.340136,0.331293,0.328571,1,1,1.156463e-02
1470,0.339905,0.331747,0.328348,0.339905,0.331747,0.328348,1,1,1.155676e-02
1471,0.339674,0.332201,0.328125,0.339674,0.332201,0.328125,1,1,1.154891e-02
1472,0.339443,0.332654,0.327902,0.339443,0.332654,0.327902,1,1,1.154107e-02
1473,0.339213,0.333107,0.327680,0.339213,0.333107,0.327680,1,1,1.153324e-02
1474,0.338983,0.333559,0.327458,0.338983,0.333559,0.327458,1,1,1.152542e-02
1475,0.338753,0.334011,0.327236,0.338753,0.334011,0.327236,1,1,1.151762e-02
1476,0.338524,0.334462,0.327014,0.338524,0.334462,0.327014,1,1,1.150982e-02
1477,0.338295,0.334912,0.326793,0.338295,0.334912,0.326793,1,1,1.150203e-02
1478,0.338066,0.335362,0.326572,0.338066,0.335362,0.326572,1,1,1.149425e-02
1479,0.337838,0.335811,0.326351,0.337838,0.335811,0.326351,1,1,1.148649e-02
1480,0.337610,0.336259,0.326131,0.337610,0.336259,0.326131,1,1,1.147873e-02
1481,0.337382,0.336707,0.325911,0.337382,0.336707,0.325911,1,1,1.147099e-02
1482,0.337154,0.337154,0.325691,0.337154,0.337154,0.325691,1,1,1.146325e-02
1483,0.336927,0.337601,0.325472,0.336927,0.337601,0.325472,1,1,1.145553e-02
1484,0.336700,0.338047,0.325253,0.336700,0.338047,0.325253,1,1,1.144781e-02
1485,0.336474,0.338493,0.325034,0.336474,0.338493,0.325034,1,1,1.144011e-02
1486,0.336247,0.338937,0.324815,0.336247,0.338937,0.324815,1,1,1.143241e-02
1487,0.336022,0.339382,0.324597,0.336022,0.339382,0.324597,1,1,1.142473e-02
1488,0.335796,0.339825,0.324379,0.335796,0.339825,0.324379,1,1,1.141706e-02
1489,0.335570,0.340268,0.324161,0.335570,0.340268,0.324161,1,1,1.140940e-02
1490,0.335345,0.340711,0.323944,0.335345,0.340711,0.323944,1,1,1.140174e-02
1491,0.335121,0.341153,0.323727,0.335121,0.341153,0.323727,1,1,1.139410e-02
1492,0.334896,0.341594,0.323510,0.334896,0.341594,0.323510,1,1,1.138647e-02
1493,0.334672,0.342035,0.323293,0.334672,0.342035,0.323293,1,1,1.137885e-02
1494,0.334448,0.342475,0.323077,0.334448,0.342475,0.323077,1,1,1.137124e-02
1495,0.334225,0.342914,0.322861,0.334225,0.342914,0.322861,1,1,1.136364e-02
1496,0.334001,0.343353,0.322645,0.334001,0.343353,0.322645,1,1,1.135605e-02
1497,0.333778,0.343792,0.322430,0.333778,0.343792,0.322430,1,1,1.134846e-02
1498,0.333556,0.344229,0.322215,0.333556,0.344229,0.322215,1,1,1.134089e-02
1499,0.333333,0.344667,0.322000,0.333333,0.344667,0.322000,1,1,1.133333e-02
1500,0.333111,0.344437,0.322452,0.333111,0.344437,0.322452,2,2,1.132578e-02
1501,0.332889,0.344208,0.322903,0.332889,0.344208,0.322903,2,2,1.131824e-02
1502,0.332668,0.343979,0.323353,0.332668,0.343979,0.323353,2,2,1.131071e-02
1503,0.332447,0.343750,0.323803,0.332447,0.343750,0.323803,2,2,1.130319e-02
1504,0.332226,0.343522,0.324252,0.332226,0.343522,0.324252,2,2,1.129568e-02
1505,0.332005,0.343293,0.324701,0.332005,0.343293,0.324701,2,2,1.128818e-02
1506,0.331785,0.343066,0.325149,0.331785,0.343066,0.325149,2,2,1.128069e-02
1507,0.331565,0.342838,0.325597,0.331565,0.342838,0.325597,2,2,1.127321e-02
1508,0.331345,0.342611,0.326044,0.331345,0.342611,0.326044,2,2,1.126574e-02
1509,0.331126,0.342384,0.326490,0.331126,0.342384,0.326490,2,2,1.125828e-02
1510,0.330907,0.342158,0.326936,0.330907,0.342158,0.326936,2,2,1.125083e-02
1511,0.330688,0.341931,0.327381,0.330688,0.341931,0.327381,2,2,1.124339e-02
1512,0.330469,0.341705,0.327826,0.330469,0.341705,0.327826,2,2,1.123596e-02
1513,0.330251,0.341480,0.328269,0.330251,0.341480,0.328269,2,2,1.122853e-02
1514,0.330033,0.341254,0.328713,0.330033,0.341254,0.328713,2,2,1.122112e-02
1515,0.329815,0.341029,0.329156,0.329815,0.341029,0.329156,2,2,1.121372e-02
1516,0.329598,0.340804,0.329598,0.329598,0.340804,0.329598,2,2,1.120633e-02
1517,0.329381,0.340580,0.330040,0.329381,0.340580,0.330040,2,2,1.119895e-02
1518,0.329164,0.340355,0.330481,0.329164,0.340355,0.330481,2,2,1.119157e-02
1519,0.328947,0.340132,0.330921,0.328947,0.340132,0.330921,2,2,1.118421e-02
1520,0.328731,0.339908,0.331361,0.328731,0.339908,0.331361,2,2,1.117686e-02
1521,0.328515,0.339685,0.331800,0.328515,0.339685,0.331800,2,2,1.116951e-02
1522,0.328299,0.339462,0.332239,0.328299,0.339462,0.332239,2,2,1.116218e-02
1523,0.328084,0.339239,0.332677,0.328084,0.339239,0.332677,2,2,1.115486e-02
1524,0.327869,0.339016,0.333115,0.327869,0.339016,0.333115,2,2,1.114754e-02
1525,0.327654,0.338794,0.333552,0.327654,0.338794,0.333552,2,2,1.114024e-02
1526,0.327439,0.338572,0.333988,0.327439,0.338572,0.333988,2,2,1.113294e-02
1527,0.327225,0.338351,0.334424,0.327225,0.338351,0.334424,2,2,1.112565e-02
1528,0.327011,0.338129,0.334859,0.327011,0.338129,0.334859,2,2,1.111838e-02
1529,0.326797,0.337908,0.335294,0.326797,0.337908,0.335294,2,2,1.111111e-02
1530,0.326584,0.337688,0.335728,0.326584,0.337688,0.335728,2,2,1.110385e-02
1531,0.326371,0.337467,0.336162,0.326371,0.337467,0.336162,2,2,1.109661e-02
1532,0.326158,0.337247,0.336595,0.326158,0.337247,0.336595,2,2,1.108937e-02
1533,0.325945,0.337027,0.337027,0.325945,0.337027,0.337027,2,2,1.108214e-02
1534,0.325733,0.336808,0.337459,0.325733,0.336808,0.337459,2,2,1.107492e-02
1535,0.325521,0.336589,0.337891,0.325521,0.336589,0.337891,2,2,1.106771e-02
1536,0.325309,0.336370,0.338321,0.325309,0.336370,0.338321,2,2,1.106051e-02
1537,0.325098,0.336151,0.338752,0.325098,0.336151,0.338752,2,2,1.105332e-02
1538,0.324886,0.335932,0.339181,0.324886,0.335932,0.339181,2,2,1.104613e-02
1539,0.324675,0.335714,0.339610,0.324675,0.335714,0.339610,2,2,1.103896e-02
1540,0.324465,0.335496,0.340039,0.324465,0.335496,0.340039,2,2,1.103180e-02
1541,0.324254,0.335279,0.340467,0.324254,0.335279,0.340467,2,2,1.102464e-02
1542,0.324044,0.335062,0.340894,0.324044,0.335062,0.340894,2,2,1.101750e-02
1543,0.323834,0.334845,0.341321,0.323834,0.334845,0.341321,2,2,1.101036e-02
1544,0.323625,0.334628,0.341748,0.323625,0.334628,0.341748,2,2,1.100324e-02
1545,0.323415,0.334411,0.342173,0.323415,0.334411,0.342173,2,2,1.099612e-02
1546,0.323206,0.334195,0.342599,0.323206,0.334195,0.342599,2,2,1.098901e-02
1547,0.322997,0.333979,0.343023,0.322997,0.333979,0.343023,2,2,1.098191e-02
1548,0.322789,0.333764,0.343447,0.322789,0.333764,0.343447,2,2,1.097482e-02
1549,0.322581,0.333548,0.343871,0.322581,0.333548,0.343871,2,2,1.096774e-02
1550,0.322373,0.333333,0.344294,0.322373,0.333333,0.344294,2,2,1.096067e-02
1551,0.322809,0.333119,0.344072,0.322809,0.333119,0.344072,0,0,1.095361e-02
1552,0.323245,0.332904,0.343851,0.323245,0.332904,0.343851,0,0,1.094656e-02
1553,0.323681,0.332690,0.343629,0.323681,0.332690,0.343629,0,0,1.093951e-02
1554,0.324116,0.332476,0.343408,0.324116,0.332476,0.343408,0,0,1.093248e-02
1555,0.324550,0.332262,0.343188,0.324550,0.332262,0.343188,0,0,1.092545e-02
1556,0.324984,0.332049,0.342967,0.324984,0.332049,0.342967,0,0,1.091843e-02
1557,0.325417,0.331836,0.342747,0.325417,0.331836,0.342747,0,0,1.091142e-02
1558,0.325850,0.331623,0.342527,0.325850,0.331623,0.342527,0,0,1.090443e-02
1559,0.326282,0.331410,0.342308,0.326282,0.331410,0.342308,0,0,1.089744e-02
1560,0.326714,0.331198,0.342088,0.326714,0.331198,0.342088,0,0,1.089045e-02
1561,0.327145,0.330986,0.341869,0.327145,0.330986,0.341869,0,0,1.088348e-02
1562,0.327575,0.330774,0.341651,0.327575,0.330774,0.341651,0,0,1.087652e-02
1563,0.328005,0.330563,0.341432,0.328005,0.330563,0.341432,0,0,1.086957e-02
1564,0.328435,0.330351,0.341214,0.328435,0.330351,0.341214,0,0,1.086262e-02
1565,0.328863,0.330140,0.340996,0.328863,0.330140,0.340996,0,0,1.085568e-02
1566,0.329292,0.329930,0.340779,0.329292,0.329930,0.340779,0,0,1.084876e-02
1567,0.329719,0.329719,0.340561,0.329719,0.329719,0.340561,0,0,1.084184e-02
1568,0.330147,0.329509,0.340344,0.330147,0.329509,0.340344,0,0,1.083493e-02
1569,0.330573,0.329299,0.340127,0.330573,0.329299,0.340127,0,0,1.082803e-02
1570,0.330999,0.329090,0.339911,0.330999,0.329090,0.339911,0,0,1.082113e-02
1571,0.331425,0.328880,0.339695,0.331425,0.328880,0.339695,0,0,1.081425e-02
1572,0.331850,0.328671,0.339479,0.331850,0.328671,0.339479,0,0,1.080737e-02
1573,0.332274,0.328463,0.339263,0.332274,0.328463,0.339263,0,0,1.080051e-02
1574,0.332698,0.328254,0.339048,0.332698,0.328254,0.339048,0,0,1.079365e-02
1575,0.333122,0.328046,0.338832,0.333122,0.328046,0.338832,0,0,1.078680e-02
1576,0.333545,0.327838,0.338618,0.333545,0.327838,0.338618,0,0,1.077996e-02
1577,0.333967,0.327630,0.338403,0.333967,0.327630,0.338403,0,0,1.077313e-02
1578,0.334389,0.327422,0.338189,0.334389,0.327422,0.338189,0,0,1.076631e-02
1579,0.334810,0.327215,0.337975,0.334810,0.327215,0.337975,0,0,1.075949e-02
1580,0.335231,0.327008,0.337761,0.335231,0.327008,0.337761,0,0,1.075269e-02
1581,0.335651,0.326802,0.337547,0.335651,0.326802,0.337547,0,0,1.074589e-02
1582,0.336071,0.326595,0.337334,0.336071,0.326595,0.337334,0,0,1.073910e-02
1583,0.336490,0.326389,0.337121,0.336490,0.326389,0.337121,0,0,1.073232e-02
1584,0.336909,0.326183,0.336909,0.336909,0.326183,0.336909,0,0,1.072555e-02
1585,0.337327,0.325977,0.336696,0.337327,0.325977,0.336696,0,0,1.071879e-02
1586,0.337744,0.325772,0.336484,0.337744,0.325772,0.336484,0,0,1.071204e-02
1587,0.338161,0.325567,0.336272,0.338161,0.325567,0.336272,0,0,1.070529e-02
1588,0.338578,0.325362,0.336060,0.338578,0.325362,0.336060,0,0,1.069855e-02
1589,0.338994,0.325157,0.335849,0.338994,0.325157,0.335849,0,0,1.069182e-02
1590,0.339409,0.324953,0.335638,0.339409,0.324953,0.335638,0,0,1.068510e-02
1591,0.339824,0.324749,0.335427,0.339824,0.324749,0.335427,0,0,1.067839e-02
1592,0.340239,0.324545,0.335217,0.340239,0.324545,0.335217,0,0,1.067169e-02
1593,0.340652,0.324341,0.335006,0.340652,0.324341,0.335006,0,0,1.066499e-02
1594,0.341066,0.324138,0.334796,0.341066,0.324138,0.334796,0,0,1.065831e-02
1595,0.341479,0.323935,0.334586,0.341479,0.323935,0.334586,0,0,1.065163e-02
1596,0.341891,0.323732,0.334377,0.341891,0.323732,0.334377,0,0,1.064496e-02
1597,0.342303,0.323529,0.334168,0.342303,0.323529,0.334168,0,0,1.063830e-02
1598,0.342714,0.323327,0.333959,0.342714,0.323327,0.333959,0,0,1.063164e-02
1599,0.343125,0.323125,0.333750,0.343125,0.323125,0.333750,0,0,1.062500e-02
1600,0.343535,0.322923,0.333542,0.343535,0.322923,0.333542,0,0,1.061836e-02
1601,0.343945,0.322722,0.333333,0.343945,0.322722,0.333333,0,0,1.061174e-02
1602,0.343731,0.323144,0.333125,0.343731,0.323144,0.333125,1,1,1.060512e-02
1603,0.343516,0.323566,0.332918,0.343516,0.323566,0.332918,1,1,1.059850e-02
1604,0.343302,0.323988,0.332710,0.343302,0.323988,0.332710,1,1,1.059190e-02
1605,0.343088,0.324408,0.332503,0.343088,0.324408,0.332503,1,1,1.058531e-02
1606,0.342875,0.324829,0.332296,0.342875,0.324829,0.332296,1,1,1.057872e-02
1607,0.342662,0.325249,0.332090,0.342662,0.325249,0.332090,1,1,1.057214e-02
1608,0.342449,0.325668,0.331883,0.342449,0.325668,0.331883,1,1,1.056557e-02
1609,0.342236,0.326087,0.331677,0.342236,0.326087,0.331677,1,1,1.055901e-02
1610,0.342024,0.326505,0.331471,0.342024,0.326505,0.331471,1,1,1.055245e-02
1611,0.341811,0.326923,0.331266,0.341811,0.326923,0.331266,1,1,1.054591e-02
1612,0.341600,0.327340,0.331060,0.341600,0.327340,0.331060,1,1,1.053937e-02
1613,0.341388,0.327757,0.330855,0.341388,0.327757,0.330855,1,1,1.053284e-02
1614,0.341176,0.328173,0.330650,0.341176,0.328173,0.330650,1,1,1.052632e-02
1615,0.340965,0.328589,0.330446,0.340965,0.328589,0.330446,1,1,1.051980e-02
1616,0.340754,0.329004,0.330241,0.340754,0.329004,0.330241,1,1,1.051330e-02
1617,0.340544,0.329419,0.330037,0.340544,0.329419,0.330037,1,1,1.050680e-02
1618,0.340334,0.329833,0.329833,0.340334,0.329833,0.329833,1,1,1.050031e-02
1619,0.340123,0.330247,0.329630,0.340123,0.330247,0.329630,1,1,1.049383e-02
1620,0.339914,0.330660,0.329426,0.339914,0.330660,0.329426,1,1,1.048735e-02
1621,0.339704,0.331073,0.329223,0.339704,0.331073,0.329223,1,1,1.048089e-02
1622,0.339495,0.331485,0.329020,0.339495,0.331485,0.329020,1,1,1.047443e-02
1623,0.339286,0.331897,0.328818,0.339286,0.331897,0.328818,1,1,1.046798e-02
1624,0.339077,0.332308,0.328615,0.339077,0.332308,0.328615,1,1,1.046154e-02
1625,0.338868,0.332718,0.328413,0.338868,0.332718,0.328413,1,1,1.045510e-02
1626,0.338660,0.333128,0.328211,0.338660,0.333128,0.328211,1,1,1.044868e-02
1627,0.338452,0.333538,0.328010,0.338452,0.333538,0.328010,1,1,1.044226e-02
1628,0.338244,0.333947,0.327808,0.338244,0.333947,0.327808,1,1,1.043585e-02
1629,0.338037,0.334356,0.327607,0.338037,0.334356,0.327607,1,1,1.042945e-02
1630,0.337830,0.334764,0.327406,0.337830,0.334764,0.327406,1,1,1.042305e-02
1631,0.337623,0.335172,0.327206,0.337623,0.335172,0.327206,1,1,1.041667e-02
1632,0.337416,0.335579,0.327006,0.337416,0.335579,0.327006,1,1,1.041029e-02
1633,0.337209,0.335985,0.326805,0.337209,0.335985,0.326805,1,1,1.040392e-02
1634,0.337003,0.336391,0.326606,0.337003,0.336391,0.326606,1,1,1.039755e-02
1635,0.336797,0.336797,0.326406,0.336797,0.336797,0.326406,1,1,1.039120e-02
1636,0.336591,0.337202,0.326206,0.336591,0.337202,0.326206,1,1,1.038485e-02
1637,0.336386,0.337607,0.326007,0.336386,0.337607,0.326007,1,1,1.037851e-02
1638,0.336181,0.338011,0.325808,0.336181,0.338011,0.325808,1,1,1.037218e-02
1639,0.335976,0.338415,0.325610,0.335976,0.338415,0.325610,1,1,1.036585e-02
1640,0.335771,0.338818,0.325411,0.335771,0.338818,0.325411,1,1,1.035954e-02
1641,0.335566,0.339220,0.325213,0.335566,0.339220,0.325213,1,1,1.035323e-02
1642,0.335362,0.339623,0.325015,0.335362,0.339623,0.325015,1,1,1.034693e-02
1643,0.335158,0.340024,0.324818,0.335158,0.340024,0.324818,1,1,1.034063e-02
1644,0.334954,0.340426,0.324620,0.334954,0.340426,0.324620,1,1,1.033435e-02
1645,0.334751,0.340826,0.324423,0.334751,0.340826,0.324423,1,1,1.032807e-02
1646,0.334548,0.341226,0.324226,0.334548,0.341226,0.324226,1,1,1.032180e-02
1647,0.334345,0.341626,0.324029,0.334345,0.341626,0.324029,1,1,1.031553e-02
1648,0.334142,0.342025,0.323833,0.334142,0.342025,0.323833,1,1,1.030928e-02
1649,0.333939,0.342424,0.323636,0.333939,0.342424,0.323636,1,1,1.030303e-02
1650,0.333737,0.342823,0.323440,0.333737,0.342823,0.323440,1,1,1.029679e-02
1651,0.333535,0.343220,0.323245,0.333535,0.343220,0.323245,1,1,1.029056e-02
1652,0.333333,0.343618,0.323049,0.333333,0.343618,0.323049,1,1,1.028433e-02
1653,0.333132,0.343410,0.323458,0.333132,0.343410,0.323458,2,2,1.027811e-02
1654,0.332931,0.343202,0.323867,0.332931,0.343202,0.323867,2,2,1.027190e-02
1655,0.332729,0.342995,0.324275,0.332729,0.342995,0.324275,2,2,1.026570e-02
1656,0.332529,0.342788,0.324683,0.332529,0.342788,0.324683,2,2,1.025951e-02
1657,0.332328,0.342581,0.325090,0.332328,0.342581,0.325090,2,2,1.025332e-02
1658,0.332128,0.342375,0.325497,0.332128,0.342375,0.325497,2,2,1.024714e-02
1659,0.331928,0.342169,0.325904,0.331928,0.342169,0.325904,2,2,1.024096e-02
1660,0.331728,0.341963,0.326309,0.331728,0.341963,0.326309,2,2,1.023480e-02
1661,0.331528,0.341757,0.326715,0.331528,0.341757,0.326715,2,2,1.022864e-02
1662,0.331329,0.341551,0.327120,0.331329,0.341551,0.327120,2,2,1.022249e-02
1663,0.331130,0.341346,0.327524,0.331130,0.341346,0.327524,2,2,1.021635e-02
1664,0.330931,0.341141,0.327928,0.330931,0.341141,0.327928,2,2,1.021021e-02
1665,0.330732,0.340936,0.328331,0.330732,0.340936,0.328331,2,2,1.020408e-02
1666,0.330534,0.340732,0.328734,0.330534,0.340732,0.328734,2,2,1.019796e-02
1667,0.330336,0.340528,0.329137,0.330336,0.340528,0.329137,2,2,1.019185e-02
1668,0.330138,0.340324,0.329539,0.330138,0.340324,0.329539,2,2,1.018574e-02
1669,0.329940,0.340120,0.329940,0.329940,0.340120,0.329940,2,2,1.017964e-02
1670,0.329743,0.339916,0.330341,0.329743,0.339916,0.330341,2,2,1.017355e-02
1671,0.329545,0.339713,0.330742,0.329545,0.339713,0.330742,2,2,1.016746e-02
1672,0.329348,0.339510,0.331142,0.329348,0.339510,0.331142,2,2,1.016139e-02
1673,0.329152,0.339307,0.331541,0.329152,0.339307,0.331541,2,2,1.015532e-02
1674,0.328955,0.339104,0.331940,0.328955,0.339104,0.331940,2,2,1.014925e-02
1675,0.328759,0.338902,0.332339,0.328759,0.338902,0.332339,2,2,1.014320e-02
1676,0.328563,0.338700,0.332737,0.328563,0.338700,0.332737,2,2,1.013715e-02
1677,0.328367,0.338498,0.333135,0.328367,0.338498,0.333135,2,2,1.013111e-02
1678,0.328172,0.338297,0.333532,0.328172,0.338297,0.333532,2,2,1.012507e-02
1679,0.327976,0.338095,0.333929,0.327976,0.338095,0.333929,2,2,1.011905e-02
1680,0.327781,0.337894,0.334325,0.327781,0.337894,0.334325,2,2,1.011303e-02
1681,0.327586,0.337693,0.334721,0.327586,0.337693,0.334721,2,2,1.010702e-02
1682,0.327392,0.337493,0.335116,0.327392,0.337493,0.335116,2,2,1.010101e-02
1683,0.327197,0.337292,0.335511,0.327197,0.337292,0.335511,2,2,1.009501e-02
1684,0.327003,0.337092,0.335905,0.327003,0.337092,0.335905,2,2,1.008902e-02
1685,0.326809,0.336892,0.336299,0.326809,0.336892,0.336299,2,2,1.008304e-02
1686,0.326615,0.336692,0.336692,0.326615,0.336692,0.336692,2,2,1.007706e-02
1687,0.326422,0.336493,0.337085,0.326422,0.336493,0.337085,2,2,1.007109e-02
1688,0.326229,0.336294,0.337478,0.326229,0.336294,0.337478,2,2,1.006513e-02
1689,0.326036,0.336095,0.337870,0.326036,0.336095,0.337870,2,2,1.005917e-02
1690,0.325843,0.335896,0.338261,0.325843,0.335896,0.338261,2,2,1.005322e-02
1691,0.325650,0.335697,0.338652,0.325650,0.335697,0.338652,2,2,1.004728e-02
1692,0.325458,0.335499,0.339043,0.325458,0.335499,0.339043,2,2,1.004135e-02
1693,0.325266,0.335301,0.339433,0.325266,0.335301,0.339433,2,2,1.003542e-02
1694,0.325074,0.335103,0.339823,0.325074,0.335103,0.339823,2,2,1.002950e-02
1695,0.324882,0.334906,0.340212,0.324882,0.334906,0.340212,2,2,1.002358e-02
1696,0.324691,0.334708,0.340601,0.324691,0.334708,0.340601,2,2,1.001768e-02
1697,0.324499,0.334511,0.340989,0.324499,0.334511,0.340989,2,2,1.001178e-02
1698,0.324308,0.334314,0.341377,0.324308,0.334314,0.341377,2,2,1.000589e-02
1699,0.324118,0.334118,0.341765,0.324118,0.334118,0.341765,2,2,1.000000e-02
1700,0.323927,0.333921,0.342152,0.323927,0.333921,0.342152,2,2,9.994121e-03
1701,0.323737,0.333725,0.342538,0.323737,0.333725,0.342538,2,2,9.988249e-03
1702,0.323547,0.333529,0.342924,0.323547,0.333529,0.342924,2,2,9.982384e-03
1703,0.323357,0.333333,0.343310,0.323357,0.333333,0.343310,2,2,9.976526e-03
1704,0.323754,0.333138,0.343109,0.323754,0.333138,0.343109,0,0,9.970674e-03
1705,0.324150,0.332943,0.342907,0.324150,0.332943,0.342907,0,0,9.964830e-03
1706,0.324546,0.332748,0.342707,0.324546,0.332748,0.342707,0,0,9.958992e-03
1707,0.324941,0.332553,0.342506,0.324941,0.332553,0.342506,0,0,9.953162e-03
1708,0.325336,0.332358,0.342305,0.325336,0.332358,0.342305,0,0,9.947338e-03
1709,0.325731,0.332164,0.342105,0.325731,0.332164,0.342105,0,0,9.941520e-03
1710,0.326125,0.331970,0.341905,0.326125,0.331970,0.341905,0,0,9.935710e-03
1711,0.326519,0.331776,0.341706,0.326519,0.331776,0.341706,0,0,9.929907e-03
1712,0.326912,0.331582,0.341506,0.326912,0.331582,0.341506,0,0,9.924110e-03
1713,0.327305,0.331389,0.341307,0.327305,0.331389,0.341307,0,0,9.918320e-03
1714,0.327697,0.331195,0.341108,0.327697,0.331195,0.341108,0,0,9.912536e-03
1715,0.328089,0.331002,0.340909,0.328089,0.331002,0.340909,0,0,9.906760e-03
1716,0.328480,0.330810,0.340711,0.328480,0.330810,0.340711,0,0,9.900990e-03
1717,0.328871,0.330617,0.340512,0.328871,0.330617,0.340512,0,0,9.895227e-03
1718,0.329261,0.330425,0.340314,0.329261,0.330425,0.340314,0,0,9.889471e-03
1719,0.329651,0.330233,0.340116,0.329651,0.330233,0.340116,0,0,9.883721e-03
1720,0.330041,0.330041,0.339919,0.330041,0.330041,0.339919,0,0,9.877978e-03
1721,0.330430,0.329849,0.339721,0.330430,0.329849,0.339721,0,0,9.872242e-03
1722,0.330818,0.329658,0.339524,0.330818,0.329658,0.339524,0,0,9.866512e-03
1723,0.331206,0.329466,0.339327,0.331206,0.329466,0.339327,0,0,9.860789e-03
1724,0.331594,0.329275,0.339130,0.331594,0.329275,0.339130,0,0,9.855072e-03
1725,0.331981,0.329085,0.338934,0.331981,0.329085,0.338934,0,0,9.849363e-03
1726,0.332368,0.328894,0.338738,0.332368,0.328894,0.338738,0,0,9.843660e-03
1727,0.332755,0.328704,0.338542,0.332755,0.328704,0.338542,0,0,9.837963e-03
1728,0.333141,0.328514,0.338346,0.333141,0.328514,0.338346,0,0,9.832273e-03
1729,0.333526,0.328324,0.338150,0.333526,0.328324,0.338150,0,0,9.826590e-03
1730,0.333911,0.328134,0.337955,0.333911,0.328134,0.337955,0,0,9.820913e-03
1731,0.334296,0.327945,0.337760,0.334296,0.327945,0.337760,0,0,9.815242e-03
1732,0.334680,0.327755,0.337565,0.334680,0.327755,0.337565,0,0,9.809579e-03
1733,0.335063,0.327566,0.337370,0.335063,0.327566,0.337370,0,0,9.803922e-03
1734,0.335447,0.327378,0.337176,0.335447,0.327378,0.337176,0,0,9.798271e-03
1735,0.335829,0.327189,0.336982,0.335829,0.327189,0.336982,0,0,9.792627e-03
1736,0.336212,0.327001,0.336788,0.336212,0.327001,0.336788,0,0,9.786989e-03
1737,0.336594,0.326812,0.336594,0.336594,0.326812,0.336594,0,0,9.781358e-03
1738,0.336975,0.326624,0.336400,0.336975,0.326624,0.336400,0,0,9.775733e-03
1739,0.337356,0.326437,0.336207,0.337356,0.326437,0.336207,0,0,9.770115e-03
1740,0.337737,0.326249,0.336014,0.337737,0.326249,0.336014,0,0,9.764503e-03
1741,0.338117,0.326062,0.335821,0.338117,0.326062,0.335821,0,0,9.758898e-03
1742,0.338497,0.325875,0.335628,0.338497,0.325875,0.335628,0,0,9.753299e-03
1743,0.338876,0.325688,0.335436,0.338876,0.325688,0.335436,0,0,9.747706e-03
1744,0.339255,0.325501,0.335244,0.339255,0.325501,0.335244,0,0,9.742120e-03
1745,0.339633,0.325315,0.335052,0.339633,0.325315,0.335052,0,0,9.736541e-03
1746,0.340011,0.325129,0.334860,0.340011,0.325129,0.334860,0,0,9.730967e-03
1747,0.340389,0.324943,0.334668,0.340389,0.324943,0.334668,0,0,9.725400e-03
