iteration,p0_avg_heads,p0_avg_tails,p1_avg_heads,p1_avg_tails,p0_best_response,p1_best_response,full_exploitability
3656,0.500410,0.499590,0.511348,0.488652,0,1,1.175827e-02
3657,0.500547,0.499453,0.511208,0.488792,0,1,1.175506e-02
3658,0.500683,0.499317,0.511069,0.488931,0,1,1.175184e-02
3659,0.500820,0.499180,0.510929,0.489071,0,1,1.174863e-02
3660,0.500956,0.499044,0.510789,0.489211,0,1,1.174542e-02
3661,0.501092,0.498908,0.510650,0.489350,0,1,1.174222e-02
3662,0.501229,0.498771,0.510511,0.489489,0,1,1.173901e-02
3663,0.501365,0.498635,0.510371,0.489629,0,1,1.173581e-02
3664,0.501501,0.498499,0.510232,0.489768,0,1,1.173261e-02
3665,0.501637,0.498363,0.510093,0.489907,0,1,1.172941e-02
3666,0.501773,0.498227,0.509954,0.490046,0,1,1.172621e-02
3667,0.501908,0.498092,0.509815,0.490185,0,1,1.172301e-02
3668,0.502044,0.497956,0.509676,0.490324,0,1,1.171981e-02
3669,0.502180,0.497820,0.509537,0.490463,0,1,1.171662e-02
3670,0.502315,0.497685,0.509398,0.490602,0,1,1.171343e-02
3671,0.502451,0.497549,0.509259,0.490741,0,1,1.171024e-02
3672,0.502586,0.497414,0.509121,0.490879,0,1,1.170705e-02
3673,0.502722,0.497278,0.508982,0.491018,0,1,1.170386e-02
3674,0.502857,0.497143,0.508844,0.491156,0,1,1.170068e-02
3675,0.502992,0.497008,0.508705,0.491295,0,1,1.169750e-02
3676,0.503128,0.496872,0.508567,0.491433,0,1,1.169432e-02
3677,0.503263,0.496737,0.508428,0.491572,0,1,1.169114e-02
3678,0.503398,0.496602,0.508290,0.491710,0,1,1.168796e-02
3679,0.503533,0.496467,0.508152,0.491848,0,1,1.168478e-02
3680,0.503667,0.496333,0.508014,0.491986,0,1,1.168161e-02
3681,0.503802,0.496198,0.507876,0.492124,0,1,1.167844e-02
3682,0.503937,0.496063,0.507738,0.492262,0,1,1.167526e-02
3683,0.504072,0.495928,0.507600,0.492400,0,1,1.167210e-02
3684,0.504206,0.495794,0.507463,0.492537,0,1,1.166893e-02
3685,0.504341,0.495659,0.507325,0.492675,0,1,1.166576e-02
3686,0.504475,0.495525,0.507187,0.492813,0,1,1.166260e-02
3687,0.504610,0.495390,0.507050,0.492950,0,1,1.165944e-02
3688,0.504744,0.495256,0.506912,0.493088,0,1,1.165628e-02
3689,0.504878,0.495122,0.506775,0.493225,0,1,1.165312e-02
3690,0.505012,0.494988,0.506638,0.493362,0,1,1.164996e-02
3691,0.505146,0.494854,0.506501,0.493499,0,1,1.164680e-02
3692,0.505280,0.494720,0.506363,0.493637,0,1,1.164365e-02
3693,0.505414,0.494586,0.506226,0.493774,0,1,1.164050e-02
3694,0.505548,0.494452,0.506089,0.493911,0,1,1.163735e-02
3695,0.505682,0.494318,0.505952,0.494048,0,1,1.163420e-02
3696,0.505816,0.494184,0.505816,0.494184,0,1,1.163105e-02
3697,0.505949,0.494051,0.505679,0.494321,0,1,1.162791e-02
3698,0.506083,0.493917,0.505542,0.494458,0,1,1.162476e-02
3699,0.506216,0.493784,0.505405,0.494595,0,1,1.162162e-02
3700,0.506350,0.493650,0.505269,0.494731,0,1,1.161848e-02
3701,0.506483,0.493517,0.505132,0.494868,0,1,1.161534e-02
3702,0.506616,0.493384,0.504996,0.495004,0,1,1.161221e-02
3703,0.506749,0.493251,0.504860,0.495140,0,1,1.160907e-02
3704,0.506883,0.493117,0.504723,0.495277,0,1,1.160594e-02
3705,0.507016,0.492984,0.504587,0.495413,0,1,1.160281e-02
3706,0.507149,0.492851,0.504451,0.495549,0,1,1.159968e-02
3707,0.507282,0.492718,0.504315,0.495685,0,1,1.159655e-02
3708,0.507414,0.492586,0.504179,0.495821,0,1,1.159342e-02
3709,0.507547,0.492453,0.504043,0.495957,0,1,1.159030e-02
3710,0.507680,0.492320,0.503907,0.496093,0,1,1.158717e-02
3711,0.507812,0.492188,0.503772,0.496228,0,1,1.158405e-02
3712,0.507945,0.492055,0.503636,0.496364,0,1,1.158093e-02
3713,0.508078,0.491922,0.503500,0.496500,0,1,1.157781e-02
3714,0.508210,0.491790,0.503365,0.496635,0,1,1.157470e-02
3715,0.508342,0.491658,0.503229,0.496771,0,1,1.157158e-02
3716,0.508475,0.491525,0.503094,0.496906,0,1,1.156847e-02
3717,0.508607,0.491393,0.502959,0.497041,0,1,1.156536e-02
3718,0.508739,0.491261,0.502823,0.497177,0,1,1.156225e-02
3719,0.508871,0.491129,0.502688,0.497312,0,1,1.155914e-02
3720,0.509003,0.490997,0.502553,0.497447,0,1,1.155603e-02
3721,0.509135,0.490865,0.502418,0.497582,0,1,1.155293e-02
3722,0.509267,0.490733,0.502283,0.497717,0,1,1.154983e-02
3723,0.509398,0.490602,0.502148,0.497852,0,1,1.154672e-02
3724,0.509530,0.490470,0.502013,0.497987,0,1,1.154362e-02
3725,0.509662,0.490338,0.501879,0.498121,0,1,1.154053e-02
3726,0.509793,0.490207,0.501744,0.498256,0,1,1.153743e-02
3727,0.509925,0.490075,0.501609,0.498391,0,1,1.153433e-02
3728,0.510056,0.489944,0.501475,0.498525,0,1,1.153124e-02
3729,0.510188,0.489812,0.501340,0.498660,0,1,1.152815e-02
3730,0.510319,0.489681,0.501206,0.498794,0,1,1.152506e-02
3731,0.510450,0.489550,0.501072,0.498928,0,1,1.152197e-02
3732,0.510581,0.489419,0.500938,0.499062,0,1,1.151889e-02
3733,0.510712,0.489288,0.500803,0.499197,0,1,1.151580e-02
3734,0.510843,0.489157,0.500669,0.499331,0,1,1.151272e-02
3735,0.510974,0.489026,0.500535,0.499465,0,1,1.150964e-02
3736,0.511105,0.488895,0.500401,0.499599,0,1,1.150656e-02
3737,0.511236,0.488764,0.500268,0.499732,0,1,1.150348e-02
3738,0.511367,0.488633,0.500134,0.499866,0,1,1.150040e-02
3739,0.511497,0.488503,0.500000,0.500000,0,1,1.149733e-02
3740,0.511628,0.488372,0.499866,0.500134,0,1,1.176156e-02
3741,0.511491,0.488509,0.499733,0.500267,1,1,1.175842e-02
3742,0.511355,0.488645,0.499599,0.500401,1,1,1.175528e-02
3743,0.511218,0.488782,0.499466,0.500534,1,1,1.175214e-02
3744,0.511081,0.488919,0.499332,0.500668,1,1,1.174900e-02
3745,0.510945,0.489055,0.499199,0.500801,1,1,1.174586e-02
3746,0.510809,0.489191,0.499066,0.500934,1,1,1.174273e-02
3747,0.510672,0.489328,0.498933,0.501067,1,1,1.173959e-02
3748,0.510536,0.489464,0.498800,0.501200,1,1,1.173646e-02
3749,0.510400,0.489600,0.498667,0.501333,1,1,1.173333e-02
3750,0.510264,0.489736,0.498534,0.501466,1,1,1.173021e-02
3751,0.510128,0.489872,0.498401,0.501599,1,1,1.172708e-02
3752,0.509992,0.490008,0.498268,0.501732,1,1,1.172395e-02
3753,0.509856,0.490144,0.498135,0.501865,1,1,1.172083e-02
3754,0.509720,0.490280,0.498003,0.501997,1,1,1.171771e-02
3755,0.509585,0.490415,0.497870,0.502130,1,1,1.171459e-02
3756,0.509449,0.490551,0.497738,0.502262,1,1,1.171147e-02
3757,0.509313,0.490687,0.497605,0.502395,1,1,1.170836e-02
3758,0.509178,0.490822,0.497473,0.502527,1,1,1.170524e-02
3759,0.509043,0.490957,0.497340,0.502660,1,1,1.170213e-02
3760,0.508907,0.491093,0.497208,0.502792,1,1,1.169902e-02
3761,0.508772,0.491228,0.497076,0.502924,1,1,1.169591e-02
3762,0.508637,0.491363,0.496944,0.503056,1,1,1.169280e-02
3763,0.508502,0.491498,0.496812,0.503188,1,1,1.168969e-02
3764,0.508367,0.491633,0.496680,0.503320,1,1,1.168659e-02
3765,0.508232,0.491768,0.496548,0.503452,1,1,1.168348e-02
3766,0.508097,0.491903,0.496416,0.503584,1,1,1.168038e-02
3767,0.507962,0.492038,0.496285,0.503715,1,1,1.167728e-02
3768,0.507827,0.492173,0.496153,0.503847,1,1,1.167418e-02
3769,0.507692,0.492308,0.496021,0.503979,1,1,1.167109e-02
3770,0.507558,0.492442,0.495890,0.504110,1,1,1.166799e-02
3771,0.507423,0.492577,0.495758,0.504242,1,1,1.166490e-02
3772,0.507289,0.492711,0.495627,0.504373,1,1,1.166181e-02
3773,0.507154,0.492846,0.495495,0.504505,1,1,1.165872e-02
3774,0.507020,0.492980,0.495364,0.504636,1,1,1.165563e-02
3775,0.506886,0.493114,0.495233,0.504767,1,1,1.165254e-02
3776,0.506751,0.493249,0.495102,0.504898,1,1,1.164946e-02
3777,0.506617,0.493383,0.494971,0.505029,1,1,1.164637e-02
3778,0.506483,0.493517,0.494840,0.505160,1,1,1.164329e-02
3779,0.506349,0.493651,0.494709,0.505291,1,1,1.164021e-02
3780,0.506215,0.493785,0.494578,0.505422,1,1,1.163713e-02
3781,0.506081,0.493919,0.494447,0.505553,1,1,1.163406e-02
3782,0.505948,0.494052,0.494317,0.505683,1,1,1.163098e-02
3783,0.505814,0.494186,0.494186,0.505814,1,1,1.162791e-02
3784,0.505680,0.494320,0.494055,0.505945,1,1,1.162483e-02
3785,0.505547,0.494453,0.493925,0.506075,1,1,1.162176e-02
3786,0.505413,0.494587,0.493795,0.506205,1,1,1.161870e-02
3787,0.505280,0.494720,0.493664,0.506336,1,1,1.161563e-02
3788,0.505146,0.494854,0.493534,0.506466,1,1,1.161256e-02
3789,0.505013,0.494987,0.493404,0.506596,1,1,1.160950e-02
3790,0.504880,0.495120,0.493274,0.506726,1,1,1.160644e-02
3791,0.504747,0.495253,0.493143,0.506857,1,1,1.160338e-02
3792,0.504614,0.495386,0.493013,0.506987,1,1,1.160032e-02
3793,0.504481,0.495519,0.492884,0.507116,1,1,1.159726e-02
3794,0.504348,0.495652,0.492754,0.507246,1,1,1.159420e-02
3795,0.504215,0.495785,0.492624,0.507376,1,1,1.159115e-02
3796,0.504082,0.495918,0.492494,0.507506,1,1,1.158810e-02
3797,0.503949,0.496051,0.492364,0.507636,1,1,1.158504e-02
3798,0.503817,0.496183,0.492235,0.507765,1,1,1.158200e-02
3799,0.503684,0.496316,0.492105,0.507895,1,1,1.157895e-02
3800,0.503552,0.496448,0.491976,0.508024,1,1,1.157590e-02
3801,0.503419,0.496581,0.491846,0.508154,1,1,1.157286e-02
3802,0.503287,0.496713,0.491717,0.508283,1,1,1.156981e-02
3803,0.503155,0.496845,0.491588,0.508412,1,1,1.156677e-02
3804,0.503022,0.496978,0.491459,0.508541,1,1,1.156373e-02
3805,0.502890,0.497110,0.491329,0.508671,1,1,1.156069e-02
3806,0.502758,0.497242,0.491200,0.508800,1,1,1.155766e-02
3807,0.502626,0.497374,0.491071,0.508929,1,1,1.155462e-02
3808,0.502494,0.497506,0.490943,0.509057,1,1,1.155159e-02
3809,0.502362,0.497638,0.490814,0.509186,1,1,1.154856e-02
3810,0.502230,0.497770,0.490685,0.509315,1,1,1.154553e-02
3811,0.502099,0.497901,0.490556,0.509444,1,1,1.154250e-02
3812,0.501967,0.498033,0.490427,0.509573,1,1,1.153947e-02
3813,0.501835,0.498165,0.490299,0.509701,1,1,1.153644e-02
3814,0.501704,0.498296,0.490170,0.509830,1,1,1.153342e-02
3815,0.501572,0.498428,0.490042,0.509958,1,1,1.153040e-02
3816,0.501441,0.498559,0.489914,0.510086,1,1,1.152738e-02
3817,0.501310,0.498690,0.489785,0.510215,1,1,1.152436e-02
3818,0.501178,0.498822,0.489657,0.510343,1,1,1.152134e-02
3819,0.501047,0.498953,0.489529,0.510471,1,1,1.151832e-02
3820,0.500916,0.499084,0.489401,0.510599,1,1,1.151531e-02
3821,0.500785,0.499215,0.489273,0.510727,1,1,1.151230e-02
3822,0.500654,0.499346,0.489145,0.510855,1,1,1.150929e-02
3823,0.500523,0.499477,0.489017,0.510983,1,1,1.150628e-02
3824,0.500392,0.499608,0.488889,0.511111,1,1,1.150327e-02
3825,0.500261,0.499739,0.488761,0.511239,1,1,1.150026e-02
3826,0.500131,0.499869,0.488633,0.511367,1,1,1.149726e-02
3827,0.500000,0.500000,0.488506,0.511494,1,1,1.149425e-02
3828,0.499869,0.500131,0.488639,0.511361,1,0,1.149125e-02
3829,0.499739,0.500261,0.488773,0.511227,1,0,1.148825e-02
3830,0.499608,0.500392,0.488906,0.511094,1,0,1.148525e-02
3831,0.499478,0.500522,0.489040,0.510960,1,0,1.148225e-02
3832,0.499348,0.500652,0.489173,0.510827,1,0,1.147926e-02
3833,0.499218,0.500782,0.489306,0.510694,1,0,1.147626e-02
3834,0.499087,0.500913,0.489439,0.510561,1,0,1.147327e-02
3835,0.498957,0.501043,0.489572,0.510428,1,0,1.147028e-02
3836,0.498827,0.501173,0.489705,0.510295,1,0,1.146729e-02
3837,0.498697,0.501303,0.489838,0.510162,1,0,1.146430e-02
3838,0.498567,0.501433,0.489971,0.510029,1,0,1.146132e-02
3839,0.498437,0.501563,0.490104,0.509896,1,0,1.145833e-02
3840,0.498308,0.501692,0.490237,0.509763,1,0,1.145535e-02
3841,0.498178,0.501822,0.490370,0.509630,1,0,1.145237e-02
3842,0.498048,0.501952,0.490502,0.509498,1,0,1.144939e-02
3843,0.497919,0.502081,0.490635,0.509365,1,0,1.144641e-02
3844,0.497789,0.502211,0.490767,0.509233,1,0,1.144343e-02
3845,0.497660,0.502340,0.490900,0.509100,1,0,1.144046e-02
3846,0.497531,0.502469,0.491032,0.508968,1,0,1.143748e-02
3847,0.497401,0.502599,0.491164,0.508836,1,0,1.143451e-02
3848,0.497272,0.502728,0.491296,0.508704,1,0,1.143154e-02
3849,0.497143,0.502857,0.491429,0.508571,1,0,1.142857e-02
3850,0.497014,0.502986,0.491561,0.508439,1,0,1.142560e-02
3851,0.496885,0.503115,0.491693,0.508307,1,0,1.142264e-02
3852,0.496756,0.503244,0.491825,0.508175,1,0,1.141967e-02
3853,0.496627,0.503373,0.491956,0.508044,1,0,1.141671e-02
3854,0.496498,0.503502,0.492088,0.507912,1,0,1.141375e-02
3855,0.496369,0.503631,0.492220,0.507780,1,0,1.141079e-02
3856,0.496241,0.503759,0.492352,0.507648,1,0,1.140783e-02
3857,0.496112,0.503888,0.492483,0.507517,1,0,1.140487e-02
3858,0.495983,0.504017,0.492615,0.507385,1,0,1.140192e-02
3859,0.495855,0.504145,0.492746,0.507254,1,0,1.139896e-02
3860,0.495726,0.504274,0.492877,0.507123,1,0,1.139601e-02
3861,0.495598,0.504402,0.493009,0.506991,1,0,1.139306e-02
3862,0.495470,0.504530,0.493140,0.506860,1,0,1.139011e-02
3863,0.495342,0.504658,0.493271,0.506729,1,0,1.138716e-02
3864,0.495213,0.504787,0.493402,0.506598,1,0,1.138422e-02
3865,0.495085,0.504915,0.493533,0.506467,1,0,1.138127e-02
3866,0.494957,0.505043,0.493664,0.506336,1,0,1.137833e-02
3867,0.494829,0.505171,0.493795,0.506205,1,0,1.137539e-02
3868,0.494701,0.505299,0.493926,0.506074,1,0,1.137245e-02
3869,0.494574,0.505426,0.494057,0.505943,1,0,1.136951e-02
3870,0.494446,0.505554,0.494188,0.505812,1,0,1.136657e-02
3871,0.494318,0.505682,0.494318,0.505682,1,0,1.136364e-02
3872,0.494191,0.505809,0.494449,0.505551,1,0,1.136070e-02
3873,0.494063,0.505937,0.494579,0.505421,1,0,1.135777e-02
3874,0.493935,0.506065,0.494710,0.505290,1,0,1.135484e-02
3875,0.493808,0.506192,0.494840,0.505160,1,0,1.135191e-02
3876,0.493681,0.506319,0.494970,0.505030,1,0,1.134898e-02
3877,0.493553,0.506447,0.495101,0.504899,1,0,1.134605e-02
3878,0.493426,0.506574,0.495231,0.504769,1,0,1.134313e-02
3879,0.493299,0.506701,0.495361,0.504639,1,0,1.134021e-02
3880,0.493172,0.506828,0.495491,0.504509,1,0,1.133728e-02
3881,0.493045,0.506955,0.495621,0.504379,1,0,1.133436e-02
3882,0.492918,0.507082,0.495751,0.504249,1,0,1.133144e-02
3883,0.492791,0.507209,0.495881,0.504119,1,0,1.132853e-02
3884,0.492664,0.507336,0.496010,0.503990,1,0,1.132561e-02
3885,0.492537,0.507463,0.496140,0.503860,1,0,1.132270e-02
3886,0.492411,0.507589,0.496270,0.503730,1,0,1.131978e-02
3887,0.492284,0.507716,0.496399,0.503601,1,0,1.131687e-02
3888,0.492157,0.507843,0.496529,0.503471,1,0,1.131396e-02
3889,0.492031,0.507969,0.496658,0.503342,1,0,1.131105e-02
3890,0.491904,0.508096,0.496787,0.503213,1,0,1.130815e-02
3891,0.491778,0.508222,0.496917,0.503083,1,0,1.130524e-02
3892,0.491652,0.508348,0.497046,0.502954,1,0,1.130234e-02
3893,0.491525,0.508475,0.497175,0.502825,1,0,1.129944e-02
3894,0.491399,0.508601,0.497304,0.502696,1,0,1.129653e-02
3895,0.491273,0.508727,0.497433,0.502567,1,0,1.129363e-02
3896,0.491147,0.508853,0.497562,0.502438,1,0,1.129074e-02
3897,0.491021,0.508979,0.497691,0.502309,1,0,1.128784e-02
3898,0.490895,0.509105,0.497820,0.502180,1,0,1.128494e-02
3899,0.490769,0.509231,0.497949,0.502051,1,0,1.128205e-02
3900,0.490643,0.509357,0.498077,0.501923,1,0,1.127916e-02
3901,0.490518,0.509482,0.498206,0.501794,1,0,1.127627e-02
3902,0.490392,0.509608,0.498335,0.501665,1,0,1.127338e-02
3903,0.490266,0.509734,0.498463,0.501537,1,0,1.127049e-02
3904,0.490141,0.509859,0.498592,0.501408,1,0,1.126761e-02
3905,0.490015,0.509985,0.498720,0.501280,1,0,1.126472e-02
3906,0.489890,0.510110,0.498848,0.501152,1,0,1.126184e-02
3907,0.489765,0.510235,0.498976,0.501024,1,0,1.125896e-02
3908,0.489639,0.510361,0.499105,0.500895,1,0,1.125608e-02
3909,0.489514,0.510486,0.499233,0.500767,1,0,1.125320e-02
3910,0.489389,0.510611,0.499361,0.500639,1,0,1.125032e-02
3911,0.489264,0.510736,0.499489,0.500511,1,0,1.124744e-02
3912,0.489139,0.510861,0.499617,0.500383,1,0,1.124457e-02
3913,0.489014,0.510986,0.499745,0.500255,1,0,1.124170e-02
3914,0.488889,0.511111,0.499872,0.500128,1,0,1.123883e-02
3915,0.488764,0.511236,0.500000,0.500000,1,0,1.123596e-02
3916,0.488895,0.511105,0.500128,0.499872,0,0,1.123309e-02
3917,0.489025,0.510975,0.500255,0.499745,0,0,1.123022e-02
3918,0.489155,0.510845,0.500383,0.499617,0,0,1.122735e-02
3919,0.489286,0.510714,0.500510,0.499490,0,0,1.122449e-02
3920,0.489416,0.510584,0.500638,0.499362,0,0,1.122163e-02
3921,0.489546,0.510454,0.500765,0.499235,0,0,1.121877e-02
3922,0.489676,0.510324,0.500892,0.499108,0,0,1.121591e-02
3923,0.489806,0.510194,0.501019,0.498981,0,0,1.121305e-02
3924,0.489936,0.510064,0.501146,0.498854,0,0,1.121019e-02
3925,0.490066,0.509934,0.501274,0.498726,0,0,1.120734e-02
3926,0.490196,0.509804,0.501401,0.498599,0,0,1.120448e-02
3927,0.490326,0.509674,0.501527,0.498473,0,0,1.120163e-02
3928,0.490456,0.509544,0.501654,0.498346,0,0,1.119878e-02
3929,0.490585,0.509415,0.501781,0.498219,0,0,1.119593e-02
3930,0.490715,0.509285,0.501908,0.498092,0,0,1.119308e-02
3931,0.490844,0.509156,0.502035,0.497965,0,0,1.119023e-02
3932,0.490974,0.509026,0.502161,0.497839,0,0,1.118739e-02
3933,0.491103,0.508897,0.502288,0.497712,0,0,1.118454e-02
3934,0.491233,0.508767,0.502414,0.497586,0,0,1.118170e-02
3935,0.491362,0.508638,0.502541,0.497459,0,0,1.117886e-02
3936,0.491491,0.508509,0.502667,0.497333,0,0,1.117602e-02
3937,0.491620,0.508380,0.502793,0.497207,0,0,1.117318e-02
3938,0.491749,0.508251,0.502920,0.497080,0,0,1.117035e-02
3939,0.491878,0.508122,0.503046,0.496954,0,0,1.116751e-02
3940,0.492007,0.507993,0.503172,0.496828,0,0,1.116468e-02
3941,0.492136,0.507864,0.503298,0.496702,0,0,1.116185e-02
3942,0.492265,0.507735,0.503424,0.496576,0,0,1.115902e-02
3943,0.492394,0.507606,0.503550,0.496450,0,0,1.115619e-02
3944,0.492522,0.507478,0.503676,0.496324,0,0,1.115336e-02
3945,0.492651,0.507349,0.503801,0.496199,0,0,1.115053e-02
3946,0.492779,0.507221,0.503927,0.496073,0,0,1.114771e-02
3947,0.492908,0.507092,0.504053,0.495947,0,0,1.114488e-02
3948,0.493036,0.506964,0.504178,0.495822,0,0,1.114206e-02
3949,0.493165,0.506835,0.504304,0.495696,0,0,1.113924e-02
3950,0.493293,0.506707,0.504429,0.495571,0,0,1.113642e-02
3951,0.493421,0.506579,0.504555,0.495445,0,0,1.113360e-02
3952,0.493549,0.506451,0.504680,0.495320,0,0,1.113079e-02
3953,0.493677,0.506323,0.504805,0.495195,0,0,1.112797e-02
3954,0.493805,0.506195,0.504930,0.495070,0,0,1.112516e-02
3955,0.493933,0.506067,0.505056,0.494944,0,0,1.112235e-02
3956,0.494061,0.505939,0.505181,0.494819,0,0,1.111954e-02
3957,0.494189,0.505811,0.505306,0.494694,0,0,1.111673e-02
3958,0.494317,0.505683,0.505431,0.494569,0,0,1.111392e-02
3959,0.494444,0.505556,0.505556,0.494444,0,0,1.111111e-02
3960,0.494572,0.505428,0.505680,0.494320,0,0,1.110831e-02
3961,0.494700,0.505300,0.505805,0.494195,0,0,1.110550e-02
3962,0.494827,0.505173,0.505930,0.494070,0,0,1.110270e-02
3963,0.494955,0.505045,0.506054,0.493946,0,0,1.109990e-02
3964,0.495082,0.504918,0.506179,0.493821,0,0,1.109710e-02
3965,0.495209,0.504791,0.506304,0.493696,0,0,1.109430e-02
3966,0.495337,0.504663,0.506428,0.493572,0,0,1.109150e-02
3967,0.495464,0.504536,0.506552,0.493448,0,0,1.108871e-02
3968,0.495591,0.504409,0.506677,0.493323,0,0,1.108592e-02
3969,0.495718,0.504282,0.506801,0.493199,0,0,1.108312e-02
3970,0.495845,0.504155,0.506925,0.493075,0,0,1.108033e-02
3971,0.495972,0.504028,0.507049,0.492951,0,0,1.107754e-02
3972,0.496099,0.503901,0.507173,0.492827,0,0,1.107475e-02
3973,0.496225,0.503775,0.507297,0.492703,0,0,1.107197e-02
3974,0.496352,0.503648,0.507421,0.492579,0,0,1.106918e-02
3975,0.496479,0.503521,0.507545,0.492455,0,0,1.106640e-02
3976,0.496605,0.503395,0.507669,0.492331,0,0,1.106362e-02
3977,0.496732,0.503268,0.507793,0.492207,0,0,1.106083e-02
3978,0.496859,0.503141,0.507917,0.492083,0,0,1.105805e-02
3979,0.496985,0.503015,0.508040,0.491960,0,0,1.105528e-02
3980,0.497111,0.502889,0.508164,0.491836,0,0,1.105250e-02
3981,0.497238,0.502762,0.508287,0.491713,0,0,1.104972e-02
3982,0.497364,0.502636,0.508411,0.491589,0,0,1.104695e-02
3983,0.497490,0.502510,0.508534,0.491466,0,0,1.104418e-02
3984,0.497616,0.502384,0.508657,0.491343,0,0,1.104141e-02
3985,0.497742,0.502258,0.508781,0.491219,0,0,1.103864e-02
3986,0.497868,0.502132,0.508904,0.491096,0,0,1.103587e-02
3987,0.497994,0.502006,0.509027,0.490973,0,0,1.103310e-02
3988,0.498120,0.501880,0.509150,0.490850,0,0,1.103033e-02
3989,0.498246,0.501754,0.509273,0.490727,0,0,1.102757e-02
3990,0.498371,0.501629,0.509396,0.490604,0,0,1.102481e-02
3991,0.498497,0.501503,0.509519,0.490481,0,0,1.102204e-02
3992,0.498623,0.501377,0.509642,0.490358,0,0,1.101928e-02
3993,0.498748,0.501252,0.509765,0.490235,0,0,1.101652e-02
3994,0.498874,0.501126,0.509887,0.490113,0,0,1.101377e-02
3995,0.498999,0.501001,0.510010,0.489990,0,0,1.101101e-02
3996,0.499124,0.500876,0.510133,0.489867,0,0,1.100826e-02
3997,0.499250,0.500750,0.510255,0.489745,0,0,1.100550e-02
3998,0.499375,0.500625,0.510378,0.489622,0,0,1.100275e-02
3999,0.499500,0.500500,0.510500,0.489500,0,0,1.100000e-02
4000,0.499625,0.500375,0.510622,0.489378,0,0,1.099725e-02
4001,0.499750,0.500250,0.510745,0.489255,0,0,1.099450e-02
4002,0.499875,0.500125,0.510867,0.489133,0,0,1.099176e-02
4003,0.500000,0.500000,0.510989,0.489011,0,0,1.098901e-02
4004,0.500125,0.499875,0.511111,0.488889,0,0,1.123596e-02
4005,0.500250,0.499750,0.510984,0.489016,0,1,1.123315e-02
4006,0.500374,0.499626,0.510856,0.489144,0,1,1.123035e-02
4007,0.500499,0.499501,0.510729,0.489271,0,1,1.122754e-02
4008,0.500624,0.499376,0.510601,0.489399,0,1,1.122474e-02
4009,0.500748,0.499252,0.510474,0.489526,0,1,1.122195e-02
4010,0.500873,0.499127,0.510347,0.489653,0,1,1.121915e-02
4011,0.500997,0.499003,0.510219,0.489781,0,1,1.121635e-02
4012,0.501121,0.498879,0.510092,0.489908,0,1,1.121356e-02
4013,0.501246,0.498754,0.509965,0.490035,0,1,1.121076e-02
4014,0.501370,0.498630,0.509838,0.490162,0,1,1.120797e-02
4015,0.501494,0.498506,0.509711,0.490289,0,1,1.120518e-02
4016,0.501618,0.498382,0.509584,0.490416,0,1,1.120239e-02
4017,0.501742,0.498258,0.509457,0.490543,0,1,1.119960e-02
4018,0.501866,0.498134,0.509331,0.490669,0,1,1.119682e-02
4019,0.501990,0.498010,0.509204,0.490796,0,1,1.119403e-02
4020,0.502114,0.497886,0.509077,0.490923,0,1,1.119125e-02
4021,0.502238,0.497762,0.508951,0.491049,0,1,1.118846e-02
4022,0.502361,0.497639,0.508824,0.491176,0,1,1.118568e-02
4023,0.502485,0.497515,0.508698,0.491302,0,1,1.118290e-02
4024,0.502609,0.497391,0.508571,0.491429,0,1,1.118012e-02
4025,0.502732,0.497268,0.508445,0.491555,0,1,1.117735e-02
4026,0.502856,0.497144,0.508319,0.491681,0,1,1.117457e-02
4027,0.502979,0.497021,0.508193,0.491807,0,1,1.117180e-02
4028,0.503103,0.496897,0.508067,0.491933,0,1,1.116902e-02
4029,0.503226,0.496774,0.507940,0.492060,0,1,1.116625e-02
4030,0.503349,0.496651,0.507814,0.492186,0,1,1.116348e-02
4031,0.503472,0.496528,0.507688,0.492312,0,1,1.116071e-02
4032,0.503595,0.496405,0.507563,0.492437,0,1,1.115795e-02
4033,0.503718,0.496282,0.507437,0.492563,0,1,1.115518e-02
4034,0.503841,0.496159,0.507311,0.492689,0,1,1.115242e-02
4035,0.503964,0.496036,0.507185,0.492815,0,1,1.114965e-02
4036,0.504087,0.495913,0.507060,0.492940,0,1,1.114689e-02
4037,0.504210,0.495790,0.506934,0.493066,0,1,1.114413e-02
4038,0.504333,0.495667,0.506809,0.493191,0,1,1.114137e-02
4039,0.504455,0.495545,0.506683,0.493317,0,1,1.113861e-02
4040,0.504578,0.495422,0.506558,0.493442,0,1,1.113586e-02
4041,0.504701,0.495299,0.506432,0.493568,0,1,1.113310e-02
4042,0.504823,0.495177,0.506307,0.493693,0,1,1.113035e-02
4043,0.504946,0.495054,0.506182,0.493818,0,1,1.112760e-02
4044,0.505068,0.494932,0.506057,0.493943,0,1,1.112485e-02
4045,0.505190,0.494810,0.505932,0.494068,0,1,1.112210e-02
4046,0.505313,0.494687,0.505807,0.494193,0,1,1.111935e-02
4047,0.505435,0.494565,0.505682,0.494318,0,1,1.111660e-02
4048,0.505557,0.494443,0.505557,0.494443,0,1,1.111386e-02
4049,0.505679,0.494321,0.505432,0.494568,0,1,1.111111e-02
4050,0.505801,0.494199,0.505307,0.494693,0,1,1.110837e-02
4051,0.505923,0.494077,0.505183,0.494817,0,1,1.110563e-02
4052,0.506045,0.493955,0.505058,0.494942,0,1,1.110289e-02
4053,0.506167,0.493833,0.504933,0.495067,0,1,1.110015e-02
