step,p0_heads,p1_heads
1131,0.455126,0.332630
1132,0.421663,0.308618
1133,0.393763,0.288983
1134,0.442812,0.271782
1135,0.409316,0.317502
1136,0.378647,0.293592
1137,0.353311,0.274120
1138,0.332398,0.258216
1139,0.374294,0.304122
1140,0.411480,0.346523
1141,0.371624,0.400452
1142,0.339045,0.448329
1143,0.380246,0.489240
1144,0.361832,0.456036
1145,0.397659,0.490854
1146,0.357584,0.537463
1147,0.393909,0.566823
1148,0.425755,0.591423
1149,0.453327,0.611983
1150,0.476998,0.629155
1151,0.422826,0.665368
1152,0.480444,0.610474
1153,0.455052,0.570579
1154,0.409381,0.609184
1155,0.371723,0.640976
1156,0.422738,0.593222
1157,0.463538,0.623714
1158,0.508796,0.577905
1159,0.472350,0.532340
1160,0.516312,0.491764
1161,0.551292,0.532189
1162,0.587946,0.491635
1163,0.545531,0.452542
1164,0.508925,0.419749
1165,0.463872,0.465755
1166,0.507587,0.431623
1167,0.469836,0.397327
1168,0.438000,0.368935
1169,0.474352,0.412383
1170,0.447225,0.387871
1171,0.498821,0.354114
1172,0.467890,0.334516
1173,0.516510,0.307708
1174,0.472696,0.357862
1175,0.435755,0.403143
1176,0.403013,0.370759
1177,0.375834,0.344107
1178,0.353324,0.322191
1179,0.324936,0.371079
1180,0.368446,0.417715
1181,0.337279,0.462955
1182,0.311843,0.501925
1183,0.360285,0.468495
1184,0.407867,0.514999
1185,0.380363,0.473211
1186,0.357566,0.437962
1187,0.408736,0.403436
1188,0.381084,0.374720
1189,0.351190,0.421956
1190,0.395716,0.466247
1191,0.363212,0.508116
1192,0.406408,0.546134
1193,0.372007,0.581174
1194,0.420186,0.539245
1195,0.462409,0.503139
1196,0.498753,0.472409
1197,0.468031,0.502668
1198,0.498940,0.476541
1199,0.547644,0.529267
1200,0.588373,0.573621
1201,0.613603,0.537223
1202,0.562653,0.488039
1203,0.518235,0.446376
1204,0.478550,0.485586
1205,0.519776,0.529211
1206,0.556514,0.491357
1207,0.587278,0.459242
1208,0.539807,0.418389
1209,0.498846,0.384502
1210,0.464019,0.356539
1211,0.434676,0.333509
1212,0.395907,0.382486
1213,0.372063,0.354879
1214,0.340927,0.401668
1215,0.383531,0.448183
1216,0.350306,0.490316
1217,0.323150,0.526261
1218,0.367553,0.566374
1219,0.337241,0.596131
1220,0.386673,0.556510
1221,0.430657,0.522236
1222,0.403207,0.548091
1223,0.380334,0.569870
1224,0.346762,0.514103
1225,0.328514,0.541223
1226,0.313398,0.564091
1227,0.367434,0.608373
1228,0.339250,0.554561
1229,0.386569,0.592523
1230,0.357184,0.619222
1231,0.402616,0.649819
1232,0.442628,0.674903
1233,0.477255,0.695468
1234,0.506875,0.712360
1235,0.555425,0.662795
1236,0.580147,0.685539
1237,0.600853,0.704200
1238,0.618178,0.719545
1239,0.632673,0.732199
1240,0.670302,0.681326
1241,0.681820,0.700740
1242,0.711590,0.652066
1243,0.735545,0.607985
1244,0.683012,0.630396
1245,0.638648,0.578037
1246,0.668426,0.538381
1247,0.625488,0.491879
1248,0.587338,0.452431
1249,0.554044,0.419344
1250,0.599040,0.386458
1251,0.618803,0.430828
1252,0.563412,0.476793
1253,0.589038,0.515819
1254,0.553981,0.480271
1255,0.597493,0.438760
1256,0.633335,0.404115
1257,0.583164,0.447873
1258,0.539074,0.485742
1259,0.570872,0.455648
1260,0.533232,0.487880
1261,0.500920,0.515367
1262,0.473438,0.538665
1263,0.500782,0.513063
1264,0.524027,0.491242
1265,0.575092,0.547546
1266,0.594296,0.520660
1267,0.537178,0.465591
1268,0.562455,0.442822
1269,0.531617,0.470740
1270,0.478379,0.420306
1271,0.508065,0.401409
1272,0.533262,0.385571
1273,0.554551,0.372295
1274,0.498009,0.332683
1275,0.546420,0.390782
1276,0.572787,0.370567
1277,0.521036,0.336837
1278,0.476645,0.309403
1279,0.439173,0.287086
1280,0.406256,0.331757
1281,0.378912,0.372311
1282,0.349203,0.338257
1283,0.396506,0.390796
1284,0.438336,0.437595
1285,0.400925,0.480667
1286,0.442197,0.521664
1287,0.415477,0.483564
1288,0.450806,0.518418
1289,0.481246,0.547916
1290,0.533001,0.498255
1291,0.558779,0.530879
1292,0.528063,0.498517
1293,0.576179,0.451434
1294,0.543051,0.424325
1295,0.490261,0.475349
1296,0.536619,0.435539
1297,0.575562,0.402322
1298,0.534631,0.372760
1299,0.499447,0.348350
1300,0.454609,0.397398
1301,0.417039,0.440820
1302,0.461388,0.412444
1303,0.429302,0.449632
1304,0.393758,0.407767
1305,0.367724,0.445568
1306,0.346179,0.478221
1307,0.328345,0.506133
1308,0.313563,0.529836
1309,0.367915,0.579532
1310,0.416981,0.620582
1311,0.460086,0.583585
1312,0.429252,0.603056
1313,0.477248,0.642649
1314,0.518412,0.674859
1315,0.553228,0.701009
1316,0.508189,0.715187
1317,0.470451,0.663520
1318,0.432378,0.684296
1319,0.474297,0.706235
1320,0.435600,0.722631
1321,0.477078,0.739928
1322,0.512607,0.754069
1323,0.555276,0.707659
1324,0.516955,0.657544
1325,0.547038,0.679492
1326,0.572349,0.697548
1327,0.613110,0.647308
1328,0.633608,0.671078
1329,0.650662,0.690623
1330,0.682561,0.640953
1331,0.629170,0.664314
1332,0.657175,0.620713
1333,0.611707,0.569593
1334,0.571431,0.524895
1335,0.536413,0.486556
1336,0.560832,0.521166
1337,0.581363,0.550437
1338,0.598599,0.575055
1339,0.613062,0.595695
1340,0.654683,0.539880
1341,0.666227,0.566187
1342,0.632680,0.533918
1343,0.672257,0.481599
1344,0.704098,0.437399
1345,0.729698,0.400568
1346,0.690053,0.374265
1347,0.718402,0.344652
1348,0.741218,0.320385
1349,0.759639,0.300490
1350,0.717953,0.281062
1351,0.740856,0.265374
1352,0.700377,0.250055
1353,0.663285,0.237505
1354,0.630069,0.227184
1355,0.600818,0.218663
1356,0.646521,0.207405
1357,0.586022,0.253042
1358,0.532390,0.296714
1359,0.498853,0.273596
1360,0.470343,0.254853
1361,0.424604,0.298412
1362,0.386686,0.338598
1363,0.355484,0.374719
1364,0.399220,0.433124
1365,0.376186,0.392880
1366,0.428429,0.370809
1367,0.400500,0.338511
1368,0.449860,0.320944
1369,0.418384,0.295369
1370,0.392132,0.274590
1371,0.358933,0.319045
1372,0.331725,0.359654
1373,0.376900,0.414731
1374,0.355412,0.379814
1375,0.325783,0.422054
1376,0.368303,0.470837
1377,0.336292,0.508200
1378,0.318955,0.465046
1379,0.359419,0.506970
1380,0.395490,0.542552
1381,0.452345,0.497988
1382,0.427252,0.461334
1383,0.406208,0.430489
1384,0.366070,0.478512
1385,0.349164,0.444916
1386,0.335085,0.416738
1387,0.370678,0.453126
1388,0.332537,0.503562
1389,0.368410,0.534982
1390,0.427460,0.486799
1391,0.479405,0.445999
1392,0.523958,0.411862
1393,0.557233,0.456414
1394,0.510965,0.499292
1395,0.471458,0.535771
1396,0.438137,0.566495
1397,0.475732,0.530419
1398,0.507923,0.499488
1399,0.479368,0.525865
1400,0.530037,0.574017
1401,0.557201,0.540849
1402,0.580031,0.512356
1403,0.621363,0.562733
1404,0.568189,0.510504
1405,0.603732,0.553401
1406,0.561100,0.583150
1407,0.524113,0.607978
1408,0.567041,0.642300
1409,0.520500,0.592183
1410,0.480626,0.547974
1411,0.517428,0.578604
1412,0.558258,0.530692
1413,0.514815,0.566968
1414,0.477686,0.597263
1415,0.521082,0.629265
1416,0.483012,0.653614
1417,0.517923,0.610569
1418,0.547474,0.572544
1419,0.515236,0.594416
1420,0.562394,0.633765
1421,0.601643,0.665886
1422,0.625569,0.624731
1423,0.657116,0.658523
1424,0.607369,0.606644
1425,0.562890,0.632571
1426,0.517699,0.583410
1427,0.553806,0.540355
1428,0.589089,0.577619
1429,0.545553,0.607665
1430,0.582212,0.637853
1431,0.539575,0.661924
1432,0.495521,0.613448
1433,0.458803,0.641824
1434,0.427925,0.665194
1435,0.464960,0.621471
1436,0.496764,0.582653
1437,0.545045,0.621488
1438,0.571750,0.582668
1439,0.594132,0.548824
1440,0.561105,0.570447
1441,0.580277,0.541537
1442,0.624525,0.590725
1443,0.568400,0.535329
1444,0.606466,0.577353
1445,0.637854,0.612238
1446,0.590881,0.565897
1447,0.622206,0.522041
1448,0.648503,0.559183
1449,0.670175,0.590257
1450,0.620345,0.622969
1451,0.646258,0.576952
1452,0.672026,0.609964
1453,0.625331,0.565553
1454,0.647885,0.593894
1455,0.596920,0.628123
1456,0.554358,0.585804
1457,0.508437,0.621459
1458,0.546255,0.573134
1459,0.503644,0.530309
1460,0.467359,0.493528
1461,0.503098,0.525771
1462,0.472244,0.494498
1463,0.502633,0.521911
1464,0.528457,0.545115
1465,0.550293,0.564689
1466,0.494144,0.611544
1467,0.467939,0.578925
1468,0.520571,0.521421
1469,0.490368,0.492653
1470,0.464743,0.468230
1471,0.443101,0.447586
1472,0.396499,0.504716
1473,0.358280,0.553240
1474,0.411671,0.504009
1475,0.458805,0.462064
1476,0.425061,0.428893
1477,0.470441,0.394310
1478,0.436169,0.439445
1479,0.401164,0.404808
1480,0.372168,0.376081
1481,0.345128,0.423395
1482,0.391626,0.467475
1483,0.361133,0.509368
1484,0.337510,0.470054
1485,0.318043,0.436908
1486,0.360487,0.474537
1487,0.329124,0.521072
1488,0.370467,0.553137
1489,0.407196,0.580059
1490,0.462401,0.529024
1491,0.510117,0.485119
1492,0.550565,0.447953
1493,0.510264,0.413235
1494,0.550689,0.382819
1495,0.508725,0.426042
1496,0.543126,0.399881
1497,0.507416,0.437008
1498,0.551786,0.488735
1499,0.588890,0.532938
1500,0.616970,0.495601
1501,0.568672,0.453176
1502,0.526526,0.417618
1503,0.490378,0.388038
1504,0.522553,0.429798
1505,0.491821,0.404384
1506,0.540595,0.368124
1507,0.493048,0.418448
1508,0.534527,0.387168
1509,0.494887,0.358984
1510,0.461223,0.335763
1511,0.421313,0.384776
1512,0.388159,0.428407
1513,0.361288,0.393046
1514,0.409196,0.367002
1515,0.378675,0.338643
1516,0.422579,0.386195
1517,0.460914,0.428439
1518,0.434045,0.402794
1519,0.393371,0.454228
1520,0.371553,0.424358
1521,0.424556,0.387920
1522,0.397509,0.363739
1523,0.374994,0.343708
1524,0.342206,0.396204
1525,0.315461,0.442844
1526,0.359448,0.485476
1527,0.329521,0.526180
1528,0.311933,0.485830
1529,0.288270,0.526480
1530,0.269021,0.560779
1531,0.314099,0.596311
1532,0.290030,0.624262
1533,0.333517,0.652852
1534,0.318440,0.606238
1535,0.373018,0.558939
1536,0.414156,0.591795
1537,0.450116,0.619103
1538,0.407192,0.649236
1539,0.371763,0.673956
1540,0.420859,0.627926
1541,0.463575,0.657225
1542,0.500333,0.681229
1543,0.531591,0.700910
1544,0.574719,0.652491
1545,0.610531,0.608646
1546,0.640076,0.569914
1547,0.594382,0.592759
1548,0.619951,0.559535
1549,0.641178,0.530857
1550,0.588545,0.475865
1551,0.615101,0.451416
1552,0.637153,0.430813
1553,0.584947,0.385633
1554,0.544525,0.419505
1555,0.497912,0.376358
1556,0.537874,0.431414
1557,0.572706,0.405771
1558,0.532210,0.441600
1559,0.571927,0.493937
1560,0.531536,0.525111
1561,0.561256,0.494846
1562,0.512052,0.446567
1563,0.552140,0.495619
1564,0.585711,0.537417
1565,0.617257,0.498075
1566,0.643328,0.464634
1567,0.600185,0.498364
1568,0.562219,0.527058
1569,0.585477,0.498610
1570,0.604956,0.474428
1571,0.548568,0.424402
1572,0.499576,0.383026
1573,0.457903,0.349117
1574,0.425205,0.390029
1575,0.390914,0.354843
1576,0.362577,0.326105
1577,0.336942,0.369426
1578,0.382354,0.350470
1579,0.351651,0.319846
1580,0.326473,0.294972
1581,0.372847,0.344951
1582,0.414235,0.390368
1583,0.377780,0.439027
1584,0.418581,0.480285
1585,0.395528,0.448101
1586,0.359091,0.495407
1587,0.410835,0.455842
1588,0.456476,0.422625
1589,0.495886,0.394919
1590,0.454604,0.362344
1591,0.422142,0.405416
1592,0.395057,0.443237
1593,0.372525,0.475930
1594,0.340248,0.429369
1595,0.322307,0.463990
1596,0.307455,0.493707
1597,0.361105,0.544223
1598,0.339547,0.569204
1599,0.381076,0.537617
1600,0.434008,0.584695
1601,0.480267,0.623564
1602,0.445120,0.643541
1603,0.483225,0.605634
1604,0.441066,0.550366
1605,0.485739,0.590165
1606,0.524652,0.550520
1607,0.557513,0.516288
1608,0.585065,0.487058
1609,0.534756,0.439153
1610,0.491388,0.399272
1611,0.454601,0.366372
1612,0.418415,0.409453
1613,0.388317,0.447227
1614,0.363377,0.479840
1615,0.334871,0.433111
1616,0.315047,0.467700
1617,0.365062,0.517794
1618,0.410048,0.560134
1619,0.384512,0.515127
1620,0.363290,0.476648
1621,0.331840,0.518896
1622,0.382974,0.480146
1623,0.426806,0.522168
1624,0.465020,0.557664
1625,0.497846,0.587394
1626,0.545096,0.539042
1627,0.572651,0.571820
1628,0.595731,0.599206
1629,0.561875,0.561165
1630,0.507388,0.601822
1631,0.477879,0.563446
1632,0.527741,0.512773
1633,0.481194,0.554010
1634,0.523587,0.510858
1635,0.484666,0.471120
1636,0.451710,0.437610
1637,0.412860,0.483554
1638,0.385871,0.448061
1639,0.435274,0.411943
1640,0.402515,0.455808
1641,0.372546,0.419377
1642,0.347810,0.389072
1643,0.322324,0.435802
1644,0.301454,0.476476
1645,0.349085,0.520118
1646,0.392136,0.557001
1647,0.430128,0.587880
1648,0.389868,0.621201
1649,0.440501,0.574913
1650,0.410548,0.530076
1651,0.376775,0.566159
1652,0.423738,0.525573
1653,0.391501,0.481575
1654,0.435037,0.521743
1655,0.472875,0.555686
1656,0.430751,0.592418
1657,0.403160,0.550262
1658,0.368893,0.587907
1659,0.410977,0.615731
1660,0.447830,0.638808
1661,0.498515,0.587614
1662,0.541663,0.542507
1663,0.577878,0.503580
1664,0.608731,0.545280
1665,0.638061,0.505955
1666,0.592832,0.538517
1667,0.618200,0.505062
1668,0.567636,0.457905
1669,0.523473,0.418373
1670,0.557588,0.464196
1671,0.512044,0.504991
1672,0.473143,0.539636
1673,0.440313,0.568799
1674,0.403380,0.519319
1675,0.445175,0.483858
1676,0.407417,0.441696
1677,0.380563,0.480380
1678,0.421052,0.450379
1679,0.397933,0.483321
1680,0.432738,0.457784
1681,0.462869,0.436245
1682,0.442731,0.464092
1683,0.394967,0.413814
1684,0.378582,0.444749
1685,0.364867,0.471394
1686,0.353379,0.494178
1687,0.384343,0.475678
1688,0.374353,0.495051
1689,0.437909,0.554097
1690,0.465916,0.529645
1691,0.489899,0.508743
1692,0.435685,0.450392
1693,0.491414,0.507432
1694,0.445248,0.457794
1695,0.480611,0.431746
1696,0.453409,0.464101
1697,0.483517,0.441884
1698,0.509211,0.423177
1699,0.531018,0.407445
1700,0.507830,0.434557
1701,0.562754,0.495411
1702,0.580937,0.472485
1703,0.553419,0.496099
1704,0.568965,0.476606
1705,0.582074,0.460090
1706,0.519218,0.406224
1707,0.465227,0.362097
1708,0.494223,0.349177
1709,0.545271,0.408400
1710,0.587967,0.460999
1711,0.550689,0.496251
1712,0.574988,0.466830
1713,0.543127,0.496813
1714,0.563873,0.471794
1715,0.536683,0.497291
1716,0.479602,0.444222
1717,0.456348,0.473706
1718,0.408688,0.424503
1719,0.441622,0.403842
1720,0.396519,0.363856
1721,0.359488,0.331264
1722,0.411688,0.383465
1723,0.457730,0.430111
1724,0.424716,0.400439
1725,0.464047,0.440486
1726,0.435874,0.415059
1727,0.412240,0.393790
1728,0.373031,0.448563
1729,0.425190,0.409339
1730,0.397371,0.383314
1731,0.364409,0.433400
1732,0.337345,0.477114
1733,0.315866,0.439873
1734,0.294448,0.482697
1735,0.276926,0.519323
1736,0.322393,0.485291
1737,0.373836,0.531306
1738,0.349134,0.562170
1739,0.397992,0.600267
1740,0.370652,0.552920
1741,0.348041,0.511871
1742,0.389359,0.545029
1743,0.354573,0.584280
1744,0.326152,0.616842
1745,0.302950,0.643731
1746,0.348693,0.669238
1747,0.329975,0.623130
1748,0.303418,0.652773
1749,0.346280,0.674240
1750,0.384821,0.691934
1751,0.348013,0.714698
1752,0.332086,0.670640
1753,0.318842,0.630632
1754,0.375104,0.575522
1755,0.425809,0.527094
1756,0.466594,0.560190
1757,0.501638,0.587919
1758,0.471593,0.551231
1759,0.501392,0.574947
1760,0.451897,0.616519
1761,0.501183,0.563838
1762,0.543097,0.517847
1763,0.575426,0.553268
1764,0.536657,0.515172
1765,0.577698,0.470485
1766,0.611781,0.432841
1767,0.637916,0.475139
1768,0.665207,0.436741
1769,0.619823,0.405018
1770,0.579490,0.378653
1771,0.602401,0.418993
1772,0.567726,0.396283
1773,0.610904,0.359422
1774,0.575143,0.341227
1775,0.520850,0.395130
1776,0.489361,0.370851
1777,0.442981,0.421670
1778,0.404295,0.466258
1779,0.372302,0.504615
1780,0.345949,0.537194
1781,0.324262,0.564649
1782,0.367871,0.531631
1783,0.419673,0.577700
1784,0.465192,0.615854
1785,0.431558,0.566194
1786,0.403445,0.522868
1787,0.380030,0.485743
1788,0.346952,0.529132
1789,0.388399,0.562549
1790,0.424972,0.590525
1791,0.383791,0.625693
1792,0.350027,0.654592
1793,0.391137,0.676278
1794,0.356037,0.699180
1795,0.407055,0.651630
1796,0.376668,0.671921
1797,0.349843,0.621039
1798,0.394566,0.647793
1799,0.362317,0.672577
1800,0.405666,0.693801
1801,0.454991,0.645958
1802,0.497664,0.602810
1803,0.459131,0.552586
1804,0.501209,0.513649
1805,0.536985,0.480403
1806,0.567112,0.452268
1807,0.518409,0.409347
1808,0.476697,0.373895
1809,0.515649,0.422709
1810,0.480188,0.392167
1811,0.513303,0.434156
1812,0.541371,0.470631
1813,0.490402,0.518697
1814,0.460329,0.484603
1815,0.434984,0.455722
1816,0.466260,0.486911
1817,0.519412,0.438823
1818,0.489654,0.414714
1819,0.464409,0.394533
1820,0.517833,0.355984
1821,0.544578,0.393484
1822,0.492525,0.449198
1823,0.537919,0.409076
1824,0.576045,0.375877
1825,0.607773,0.348535
1826,0.562092,0.324970
1827,0.518059,0.372682
1828,0.478066,0.344800
1829,0.440638,0.390541
1830,0.409330,0.431032
1831,0.376886,0.392849
1832,0.422694,0.441274
1833,0.468201,0.409377
1834,0.507333,0.382842
1835,0.540543,0.360816
1836,0.580526,0.412899
1837,0.607818,0.385767
1838,0.558330,0.354528
1839,0.589327,0.332840
1840,0.542141,0.308036
1841,0.575805,0.290890
1842,0.530387,0.271323
1843,0.491351,0.255356
1844,0.451019,0.301488
1845,0.418384,0.279951
1846,0.391185,0.262404
1847,0.358933,0.308104
1848,0.332475,0.350199
1849,0.379188,0.334556
1850,0.356071,0.371581
1851,0.406850,0.429350
1852,0.378984,0.463409
1853,0.427222,0.514539
1854,0.470090,0.483069
1855,0.512693,0.531263
1856,0.548786,0.571809
1857,0.504750,0.600232
1858,0.466650,0.551331
1859,0.429510,0.583152
1860,0.471641,0.543674
1861,0.433199,0.496342
1862,0.475887,0.537149
1863,0.517870,0.496963
1864,0.554274,0.537674
1865,0.584781,0.571909
1866,0.610220,0.600490
1867,0.631387,0.624265
1868,0.663962,0.572693
1869,0.680799,0.601143
1870,0.706584,0.552310
1871,0.664195,0.512172
1872,0.693123,0.469664
1873,0.716582,0.433851
1874,0.735645,0.403929
1875,0.691034,0.371396
1876,0.650045,0.344618
1877,0.664679,0.390003
1878,0.628632,0.366709
1879,0.569934,0.418103
1880,0.592312,0.458990
1881,0.537848,0.504754
1882,0.504375,0.468773
1883,0.475880,0.438428
1884,0.429198,0.487091
1885,0.405627,0.453848
1886,0.385924,0.425899
1887,0.419516,0.460739
1888,0.376131,0.511545
1889,0.359843,0.479814
1890,0.325172,0.527791
1891,0.363305,0.557576
1892,0.420533,0.508342
1893,0.382986,0.549000
1894,0.432294,0.507091
1895,0.400026,0.541687
1896,0.442351,0.506027
1897,0.414704,0.535457
1898,0.391611,0.560287
1899,0.444693,0.603664
1900,0.490879,0.639321
1901,0.455446,0.658730
1902,0.500110,0.687092
1903,0.538101,0.710155
1904,0.495531,0.724835
1905,0.534229,0.743018
1906,0.570723,0.698652
1907,0.527554,0.646218
1908,0.490506,0.598638
1909,0.459082,0.556639
1910,0.432615,0.520266
1911,0.410410,0.489163
1912,0.370397,0.537642
1913,0.423620,0.490788
1914,0.389138,0.532013
1915,0.360662,0.566735
1916,0.337196,0.595755
1917,0.317857,0.619915
1918,0.368586,0.652408
1919,0.414173,0.678965
1920,0.454148,0.700671
